id_prescricao,cpf_paciente,nome_paciente,medicamento,codigo_medicamento,quantidade,data_prescricao
19164,69870453210,Brenda Campos,Paracetamol,GHI789,4,2025-05-11
19165,25140387905,Cauã da Cruz,Losartana,JKL012,5,2025-05-02
19166,56183074993,Maria Cecília Sales,Dipirona,DEF456,3,2025-05-10
19167,123456789,Sra. Rafaela Farias,Dipirona,INV,-1,2025-05-15
19168,21650783930,Srta. Beatriz das Neves,Losartana,JKL012,4,2025-05-15
19169,89347126519,Pietra Cardoso,Dipirona,DEF456,5,2025-04-25
19170,16340752934,Lucas Araújo,Paracetamol,MNO345,4,2025-04-24
19171,59674032134,João Vitor Barbosa,Losartana,GHI789,1,2025-04-30
19172,64720159370,Gabriel Gomes,Paracetamol,JKL012,1,2025-05-14
19173,5672931499,Srta. Sarah Rodrigues,Paracetamol,MNO345,4,2025-04-26
19174,34596178020,Esther Viana,Ibuprofeno,DEF456,3,2025-05-02
19175,80934571600,Sra. Maria Vitória Vieira,Ibuprofeno,GHI789,1,2025-04-26
19176,34208976500,Maria Sophia Teixeira,Dipirona,MNO345,4,2025-05-05
19177,78651402317,Miguel da Cunha,Dipirona,JKL012,2,2025-04-29
19178,34598162791,Pedro Miguel Carvalho,Amoxicilina,GHI789,4,2025-05-01
19179,37809126512,Dr. Heitor Jesus,Losartana,MNO345,1,2025-04-28
19180,29071863450,Luiz Otávio Moreira,Ibuprofeno,ABC123,2,2025-04-20
19181,51760932434,Arthur Moura,Losartana,MNO345,4,2025-04-25
19182,73845026910,Maria Eduarda Lima,Dipirona,GHI789,2,2025-04-22
19183,31456892070,Maria Julia Oliveira,Amoxicilina,MNO345,5,2025-05-14
19184,65384071290,Lorenzo da Cruz,Dipirona,JKL012,5,2025-04-23
19185,74528019620,Caroline Rodrigues,Paracetamol,DEF456,3,2025-05-14
19186,20914637878,Gustavo Campos,Paracetamol,ABC123,5,2025-05-08
19187,63487905256,Yasmin da Mata,Dipirona,DEF456,4,2025-05-21
19188,56230841762,João Pedro Fogaça,Losartana,MNO345,3,2025-05-19
19189,36812740969,Danilo Cardoso,Paracetamol,MNO345,1,2025-04-21
19190,25496081785,Emilly Barbosa,Amoxicilina,MNO345,2,2025-05-17
19191,74906528120,Rafaela Dias,Paracetamol,INV,-1,2025-04-28
19192,6973458157,Enzo Gabriel da Paz,Ibuprofeno,ABC123,5,2025-05-08
19193,1648729576,Sra. Raquel Pinto,Losartana,GHI789,5,2025-05-01
19194,56182973021,Lucas Azevedo,Paracetamol,MNO345,1,2025-05-05
19195,39160487593,Francisco Barros,Ibuprofeno,GHI789,1,2025-05-16
19196,50417296894,Dr. Vitor Hugo Rodrigues,Amoxicilina,JKL012,5,2025-05-17
19197,123456789,Srta. Emilly Gonçalves,Ibuprofeno,INV,-1,2025-04-21
19198,10589324705,Dr. Kaique Viana,Amoxicilina,ABC123,5,2025-05-18
19199,41637829582,João Lucas da Cunha,Ibuprofeno,JKL012,5,2025-05-11
19200,70538916230,Vicente Almeida,Paracetamol,ABC123,3,2025-05-17
19201,93518426737,Lorena Fernandes,Amoxicilina,JKL012,5,2025-05-08
19202,46980213598,Mirella Monteiro,Amoxicilina,DEF456,2,2025-05-04
19203,69520138498,Esther Moreira,Ibuprofeno,JKL012,4,2025-05-16
19204,53862704190,Sofia das Neves,Paracetamol,ABC123,1,2025-05-07
19205,48235609738,Elisa Nogueira,Paracetamol,INV,-1,2025-04-25
19206,31025847644,Sr. Danilo Barros,Ibuprofeno,DEF456,3,2025-05-08
19207,13078456226,Maria Vitória Monteiro,Amoxicilina,DEF456,4,2025-04-21
19208,19562378446,Dra. Nicole Souza,Amoxicilina,DEF456,3,2025-05-13
19209,91845706366,Sr. Enrico da Mota,Paracetamol,JKL012,3,2025-05-14
19210,84196250785,Murilo Campos,Losartana,DEF456,3,2025-05-17
19211,29760183404,Vinicius Novaes,Ibuprofeno,DEF456,3,2025-05-10
19212,24986310542,Sr. Davi Lucca Rocha,Losartana,MNO345,2,2025-05-21
19213,40168573253,Pedro Nogueira,Amoxicilina,ABC123,4,2025-04-24
19214,6713842526,Alana Campos,Paracetamol,MNO345,5,2025-04-22
19215,10352697407,Srta. Rebeca Pereira,Dipirona,ABC123,4,2025-05-12
19216,90584167202,Kevin da Mata,Ibuprofeno,GHI789,1,2025-05-15
19217,39804712687,Luigi Cardoso,Ibuprofeno,GHI789,3,2025-05-15
19218,2839754665,Lavínia Pereira,Dipirona,MNO345,2,2025-04-25
19219,85097416201,Luiz Fernando Rezende,Losartana,JKL012,1,2025-04-25
19220,91038264570,Igor da Luz,Dipirona,JKL012,3,2025-04-27
19221,16352049842,Lorenzo Vieira,Dipirona,MNO345,3,2025-04-21
19222,75491623873,Luiz Miguel Oliveira,Dipirona,DEF456,1,2025-04-30
19223,36982475000,Mariane Costa,Losartana,GHI789,2,2025-05-12
19224,87021654901,Heitor Cunha,Paracetamol,DEF456,2,2025-05-02
19225,82609413505,Thiago Correia,Paracetamol,JKL012,4,2025-04-20
19226,35986201442,Srta. Eduarda Souza,Dipirona,JKL012,1,2025-05-05
19227,4138962778,Stephany Lima,Paracetamol,MNO345,1,2025-05-10
19228,71596403225,Dra. Catarina Lima,Amoxicilina,GHI789,4,2025-05-21
19229,76508219359,Marina Barbosa,Dipirona,ABC123,1,2025-05-12
19230,67451930866,Vitor Nogueira,Dipirona,DEF456,5,2025-04-21
19231,5428967374,Emilly Jesus,Losartana,DEF456,4,2025-05-14
19232,91720543879,Ana Vitória Sales,Amoxicilina,DEF456,2,2025-05-04
19233,36921480704,Mirella Lima,Paracetamol,MNO345,2,2025-05-08
19234,72183409541,Maria Sophia Correia,Dipirona,GHI789,5,2025-04-23
19235,65043271906,Paulo Moreira,Paracetamol,MNO345,2,2025-05-10
19236,95068347175,Júlia Ferreira,Dipirona,JKL012,5,2025-05-05
19237,95061748301,Maria Cecília Sales,Amoxicilina,ABC123,4,2025-04-30
19238,19468237087,Antônio Gomes,Ibuprofeno,JKL012,3,2025-05-05
19239,61094357243,João Miguel Souza,Losartana,DEF456,4,2025-04-30
19240,64138957219,Luiza da Mata,Amoxicilina,ABC123,5,2025-05-09
19241,10246538970,Enrico Moraes,Paracetamol,MNO345,3,2025-05-15
19242,59728643047,Pedro Lucas Fernandes,Amoxicilina,DEF456,1,2025-05-15
19243,25913674006,Luna Souza,Dipirona,DEF456,5,2025-05-21
19244,5471368975,Sra. Milena Campos,Paracetamol,ABC123,5,2025-04-23
19245,61570942811,Ana Luiza Farias,Dipirona,MNO345,4,2025-05-12
19246,12547839032,Luigi Moraes,Paracetamol,JKL012,5,2025-05-20
19247,85217634928,Isabelly Silveira,Ibuprofeno,JKL012,4,2025-04-27
19248,19463580700,Kamilly Moraes,Ibuprofeno,ABC123,1,2025-05-08
19249,26835491728,Felipe da Rosa,Dipirona,GHI789,4,2025-05-05
19250,94160835775,Rebeca Moraes,Amoxicilina,MNO345,2,2025-05-19
19251,56187043235,Pietra da Luz,Ibuprofeno,ABC123,5,2025-05-01
19252,3186279577,João Guilherme Teixeira,Losartana,GHI789,2,2025-05-10
19253,70812564308,Larissa Castro,Losartana,ABC123,1,2025-05-15
19254,9634852700,Luiza Fogaça,Losartana,GHI789,5,2025-04-24
19255,94507683157,Arthur Pinto,Ibuprofeno,GHI789,4,2025-04-20
19256,69350148242,Dra. Bruna Viana,Amoxicilina,ABC123,1,2025-05-10
19257,4983561242,Benjamin Dias,Ibuprofeno,DEF456,4,2025-04-21
19258,86032175480,Diego Oliveira,Losartana,JKL012,4,2025-05-21
19259,71694803520,Luiz Gustavo Ferreira,Ibuprofeno,INV,-1,2025-04-20
19260,87450391600,Milena Gonçalves,Amoxicilina,DEF456,2,2025-04-25
19261,87495123664,Sr. Lucas Moraes,Amoxicilina,ABC123,4,2025-05-11
19262,50281637903,Elisa Monteiro,Losartana,DEF456,1,2025-04-25
19263,10548326924,Juliana Porto,Dipirona,MNO345,3,2025-04-25
19264,19234568737,Beatriz da Rocha,Paracetamol,GHI789,4,2025-05-08
19265,69857214002,Pietra Moraes,Losartana,ABC123,3,2025-04-28
19266,19584632728,Larissa Cunha,Ibuprofeno,ABC123,3,2025-04-29
19267,75013849241,Carolina Alves,Paracetamol,ABC123,1,2025-04-28
19268,32168974519,Paulo Cunha,Ibuprofeno,DEF456,3,2025-05-01
19269,41835602762,Sabrina Moraes,Ibuprofeno,GHI789,2,2025-05-17
19270,68074239187,Dra. Maria Luiza da Conceição,Losartana,DEF456,1,2025-04-28
19271,84129375628,Giovanna Rocha,Amoxicilina,ABC123,3,2025-04-28
19272,53624078992,Yago Fogaça,Amoxicilina,DEF456,5,2025-05-06
19273,64032791570,Sra. Alexia Araújo,Losartana,JKL012,4,2025-04-24
19274,7365248947,Bianca Nascimento,Ibuprofeno,ABC123,2,2025-04-20
19275,95407831600,Ian Costa,Losartana,JKL012,5,2025-05-06
19276,14658920794,Dr. Benício Moraes,Dipirona,JKL012,1,2025-04-25
19277,5791236859,Ana Beatriz Ribeiro,Paracetamol,JKL012,5,2025-05-13
19278,59043126870,Cauã Fogaça,Dipirona,GHI789,1,2025-04-20
19279,76318459219,Isis Almeida,Ibuprofeno,DEF456,4,2025-05-08
19280,91374086584,Sofia Rodrigues,Paracetamol,ABC123,4,2025-05-18
19281,75246039161,João Guilherme Caldeira,Amoxicilina,ABC123,3,2025-05-01
19282,54968072392,Emanuella Oliveira,Losartana,GHI789,1,2025-05-04
19283,82543197079,Sra. Isabella Melo,Losartana,GHI789,2,2025-05-13
19284,40159267307,Srta. Rafaela Gomes,Dipirona,JKL012,3,2025-05-09
19285,20173468535,Pedro Henrique Novaes,Paracetamol,GHI789,4,2025-05-15
19286,96018735466,Calebe Cardoso,Dipirona,GHI789,3,2025-05-18
19287,98516270467,Gabrielly Gonçalves,Losartana,JKL012,2,2025-04-22
19288,5926431824,Srta. Milena Moreira,Paracetamol,GHI789,1,2025-05-21
19289,43279851637,Gustavo Henrique Silveira,Dipirona,ABC123,2,2025-04-21
19290,83614297004,Srta. Amanda Silveira,Amoxicilina,ABC123,1,2025-04-29
19291,40762193506,Dr. Rodrigo Rezende,Ibuprofeno,ABC123,1,2025-05-18
19292,26307845929,Thiago da Rocha,Dipirona,INV,-1,2025-05-16
19293,95210763803,João Vitor Duarte,Dipirona,MNO345,5,2025-05-08
19294,74061592858,Dr. Nicolas Pires,Losartana,GHI789,2,2025-04-21
19295,80592163415,Thiago Rocha,Ibuprofeno,DEF456,5,2025-04-29
19296,79628150430,Dra. Marcela Sales,Losartana,GHI789,2,2025-04-25
19297,15276839409,Kamilly Mendes,Ibuprofeno,MNO345,2,2025-05-13
19298,43012685707,Ana Julia da Mota,Ibuprofeno,MNO345,5,2025-05-15
19299,37618452946,Caio Sales,Dipirona,DEF456,3,2025-05-13
19300,36472580162,Esther da Rocha,Dipirona,MNO345,3,2025-05-04
19301,18349602589,Marina Pires,Dipirona,MNO345,4,2025-05-13
19302,74532801680,Diogo Moura,Amoxicilina,INV,-1,2025-04-22
19303,20468539700,Yago da Rosa,Paracetamol,ABC123,1,2025-05-16
19304,123456789,Guilherme Freitas,Ibuprofeno,INV,-1,2025-05-12
19305,37605189400,Luana Azevedo,Losartana,DEF456,2,2025-04-26
19306,25406718967,Eloah Araújo,Ibuprofeno,MNO345,3,2025-05-05
19307,63907418557,Valentina Ferreira,Amoxicilina,DEF456,5,2025-04-29
19308,41209867303,Brenda Fogaça,Paracetamol,GHI789,1,2025-04-27
19309,82906417530,Maria Alice Freitas,Amoxicilina,MNO345,2,2025-04-24
19310,59032741888,Srta. Maria Eduarda Azevedo,Dipirona,JKL012,2,2025-05-11
19311,73456809166,João Gabriel da Paz,Losartana,GHI789,1,2025-05-04
19312,59408671384,Vitor Hugo Mendes,Amoxicilina,GHI789,4,2025-05-20
19313,4263857992,Dr. Pedro da Conceição,Ibuprofeno,DEF456,5,2025-05-07
19314,59214608776,Fernando Barbosa,Ibuprofeno,ABC123,2,2025-05-04
19315,89651274085,Luiz Otávio Aragão,Ibuprofeno,ABC123,1,2025-05-14
19316,25408397629,Helena da Mata,Amoxicilina,DEF456,5,2025-05-11
19317,46875310910,Lavínia Azevedo,Amoxicilina,MNO345,2,2025-05-09
19318,60718429567,Sr. Luiz Fernando Costa,Amoxicilina,JKL012,3,2025-05-10
19319,36290481533,Bernardo Martins,Amoxicilina,MNO345,5,2025-04-21
19320,36408571271,Mariane Fogaça,Paracetamol,ABC123,3,2025-05-21
19321,70261849549,Alana Cardoso,Amoxicilina,ABC123,2,2025-05-13
19322,20173596886,Elisa Pinto,Amoxicilina,GHI789,1,2025-05-01
19323,48160972369,Bruno da Conceição,Dipirona,JKL012,4,2025-05-12
19324,85316092759,Henrique Gonçalves,Paracetamol,JKL012,5,2025-04-26
19325,91638027595,Pedro Lucas Cardoso,Ibuprofeno,JKL012,2,2025-04-23
19326,61054387290,Isabelly Novaes,Ibuprofeno,JKL012,4,2025-05-07
19327,2314567943,Srta. Rebeca Ferreira,Amoxicilina,MNO345,1,2025-04-28
19328,123456789,Ana Moura,Losartana,INV,-1,2025-04-29
19329,75691032461,Sra. Emilly Cunha,Ibuprofeno,DEF456,1,2025-05-12
19330,40825963133,Maria Julia Mendes,Paracetamol,JKL012,1,2025-04-29
19331,53904162799,Leandro Ramos,Paracetamol,JKL012,5,2025-04-24
19332,8149736557,Gabrielly Moreira,Paracetamol,MNO345,4,2025-05-10
19333,63918704548,Yago Nascimento,Paracetamol,JKL012,4,2025-04-23
19334,3781962431,Luiz Miguel Fogaça,Losartana,JKL012,2,2025-05-20
19335,16539047800,Lavínia Dias,Dipirona,DEF456,4,2025-05-03
19336,50961827386,Ana Teixeira,Ibuprofeno,DEF456,4,2025-05-07
19337,30618954775,Dr. Igor Araújo,Amoxicilina,MNO345,1,2025-05-11
19338,7386145217,Diogo Correia,Dipirona,DEF456,4,2025-05-20
19339,31982460598,Natália Porto,Dipirona,JKL012,3,2025-05-11
19340,31574960857,Matheus Nascimento,Losartana,ABC123,5,2025-05-11
19341,54306729800,Letícia Viana,Paracetamol,JKL012,5,2025-04-27
19342,48190357204,Pietra Fernandes,Paracetamol,GHI789,4,2025-05-15
19343,14576023934,Joaquim Silveira,Amoxicilina,DEF456,1,2025-05-18
19344,49380257104,Luana Jesus,Paracetamol,GHI789,5,2025-05-21
19345,56742981300,Melissa Pereira,Losartana,ABC123,3,2025-05-11
19346,95163248782,Dr. Rafael Viana,Paracetamol,ABC123,3,2025-05-15
19347,32098657447,Murilo Monteiro,Ibuprofeno,JKL012,3,2025-05-06
19348,17524809379,Murilo Araújo,Losartana,ABC123,5,2025-05-01
19349,9157382603,Caroline Caldeira,Losartana,JKL012,2,2025-05-21
19350,4751982397,Luna Silva,Amoxicilina,ABC123,1,2025-05-17
19351,68527301407,Gustavo Sales,Paracetamol,JKL012,2,2025-05-01
19352,9718532668,Isabel Freitas,Dipirona,JKL012,3,2025-05-16
19353,3579268112,Dr. Lucas Gabriel Rodrigues,Ibuprofeno,GHI789,3,2025-05-04
19354,72456183053,Sra. Luiza Moraes,Dipirona,MNO345,1,2025-04-25
19355,46239510815,Bianca Moraes,Paracetamol,GHI789,2,2025-05-15
19356,16985207430,Manuela Cavalcanti,Amoxicilina,GHI789,4,2025-05-19
19357,50824961315,Elisa Araújo,Amoxicilina,GHI789,1,2025-04-21
19358,34916807510,Augusto Gonçalves,Amoxicilina,INV,-1,2025-05-06
19359,17029853695,Dra. Gabrielly Ramos,Ibuprofeno,GHI789,3,2025-05-07
19360,90738624500,Mirella Viana,Ibuprofeno,DEF456,2,2025-05-16
19361,46932508729,Maria Sophia Santos,Paracetamol,ABC123,4,2025-04-22
19362,50763821462,Maria Clara Barros,Ibuprofeno,DEF456,5,2025-05-18
19363,19578034288,Sr. Carlos Eduardo Campos,Ibuprofeno,DEF456,2,2025-05-13
19364,43095186215,Igor Oliveira,Paracetamol,ABC123,4,2025-04-30
19365,53864079292,Dr. João Felipe Mendes,Dipirona,INV,-1,2025-05-19
19366,7154936800,Felipe Pinto,Amoxicilina,MNO345,4,2025-05-16
19367,58096217402,Rafael Barbosa,Ibuprofeno,MNO345,4,2025-05-06
19368,92874305197,Isaac Porto,Dipirona,GHI789,1,2025-05-10
19369,123456789,Dr. Vitor Hugo da Mata,Amoxicilina,INV,-1,2025-05-18
19370,97158340600,Samuel Ferreira,Amoxicilina,ABC123,4,2025-05-10
19371,65231407925,Ana Luiza Porto,Losartana,ABC123,3,2025-04-30
19372,89126374013,Ana Júlia Teixeira,Amoxicilina,MNO345,2,2025-05-21
19373,75198240630,Maria Alice Viana,Amoxicilina,MNO345,4,2025-05-21
19374,75692401894,Renan Rezende,Losartana,JKL012,3,2025-04-25
19375,35468201771,Srta. Maria Sophia Silveira,Dipirona,INV,-1,2025-05-01
19376,37415680235,Alexia Porto,Paracetamol,MNO345,4,2025-05-01
19377,37026849131,Breno Vieira,Ibuprofeno,DEF456,3,2025-04-26
19378,68723495065,Leandro Pires,Paracetamol,JKL012,2,2025-05-05
19379,40521938732,Sr. Juan Almeida,Ibuprofeno,MNO345,3,2025-05-21
19380,10356489205,Milena Castro,Amoxicilina,INV,-1,2025-04-23
19381,64953108701,Luiz Fernando Lima,Dipirona,ABC123,3,2025-05-11
19382,42968570102,Catarina Aragão,Dipirona,DEF456,2,2025-04-28
19383,72531406808,Lívia Monteiro,Amoxicilina,DEF456,4,2025-05-19
19384,8653721444,Beatriz Vieira,Ibuprofeno,MNO345,3,2025-05-18
19385,43160527808,Mariana da Paz,Paracetamol,MNO345,2,2025-05-20
19386,76240983500,Maria Cecília Martins,Dipirona,DEF456,4,2025-05-04
19387,80195724305,Leandro da Cunha,Dipirona,JKL012,1,2025-04-30
19388,85926371473,Guilherme Souza,Ibuprofeno,ABC123,2,2025-05-13
19389,18037492613,Vitor Hugo Martins,Dipirona,JKL012,5,2025-05-06
19390,67528430153,Isabel Moraes,Amoxicilina,JKL012,3,2025-05-14
19391,76983025121,Gustavo Monteiro,Dipirona,DEF456,4,2025-04-28
19392,71450263925,Maria Sophia Cardoso,Paracetamol,ABC123,5,2025-05-18
19393,74612950399,Pietro Nunes,Losartana,MNO345,4,2025-05-03
19394,16824930598,Theo das Neves,Amoxicilina,JKL012,3,2025-05-16
19395,75213604862,Marcela Freitas,Dipirona,ABC123,5,2025-05-05
19396,17302594643,João Ferreira,Ibuprofeno,MNO345,2,2025-05-20
19397,78961034510,Emanuel Rocha,Losartana,MNO345,2,2025-05-17
19398,123456789,Miguel Ferreira,Paracetamol,INV,-1,2025-04-29
19399,7941628350,Cecília Castro,Dipirona,JKL012,5,2025-05-12
19400,85320617453,Helena Viana,Losartana,DEF456,1,2025-04-28
19401,123456789,Yasmin Silva,Paracetamol,INV,-1,2025-05-20
19402,36174820580,Diogo Ribeiro,Amoxicilina,JKL012,5,2025-04-22
19403,73608951202,Marcela Freitas,Losartana,ABC123,5,2025-04-22
19404,31829657437,Leandro Viana,Losartana,ABC123,2,2025-05-20
19405,123456789,Dr. Paulo Araújo,Losartana,INV,-1,2025-05-03
19406,56478319237,Diogo Oliveira,Paracetamol,JKL012,4,2025-05-10
19407,91467832537,Luiz Felipe Alves,Losartana,DEF456,5,2025-04-23
19408,81530762480,Amanda da Rosa,Ibuprofeno,MNO345,5,2025-04-22
19409,45371029699,Maria Eduarda Fogaça,Ibuprofeno,JKL012,3,2025-05-11
19410,46809725130,João Felipe Vieira,Amoxicilina,MNO345,2,2025-05-06
19411,16934058739,Dr. Otávio Costela,Losartana,JKL012,1,2025-04-25
19412,62739580177,Srta. Manuela Alves,Ibuprofeno,DEF456,5,2025-04-24
19413,38756094175,Marcela Teixeira,Losartana,DEF456,4,2025-05-19
19414,74105286994,Sra. Ana Sales,Losartana,GHI789,4,2025-04-28
19415,61420583905,Fernanda Moura,Ibuprofeno,JKL012,3,2025-04-30
19416,14726935828,Emanuella Martins,Dipirona,DEF456,5,2025-05-17
19417,31572980460,Isaac Campos,Amoxicilina,JKL012,1,2025-05-10
19418,18947026387,Rafaela Dias,Amoxicilina,DEF456,1,2025-05-06
19419,63195278030,Ana Vitória Almeida,Dipirona,MNO345,3,2025-05-07
19420,56219307895,Sra. Helena Farias,Paracetamol,JKL012,5,2025-04-28
19421,26084137903,Srta. Sophia Costela,Dipirona,GHI789,1,2025-05-12
19422,86759023102,Augusto das Neves,Dipirona,DEF456,2,2025-05-16
19423,26490751399,Dr. Benício Azevedo,Ibuprofeno,MNO345,1,2025-04-23
19424,96372548038,Marcos Vinicius Vieira,Amoxicilina,DEF456,4,2025-04-20
19425,69273014534,Fernanda Pinto,Dipirona,JKL012,5,2025-05-21
19426,41253890714,Maria Sophia Ramos,Dipirona,MNO345,1,2025-05-09
19427,81064593739,Sr. Davi Cavalcanti,Ibuprofeno,ABC123,4,2025-04-27
19428,58102436905,João Lucas Araújo,Losartana,MNO345,3,2025-05-18
19429,36714085290,Lara da Rocha,Dipirona,ABC123,1,2025-05-14
19430,98314762040,Dr. Augusto Oliveira,Paracetamol,DEF456,4,2025-05-02
19431,96587021476,Dr. Augusto Jesus,Paracetamol,GHI789,2,2025-05-16
19432,68139247537,Manuela Castro,Dipirona,DEF456,4,2025-05-02
19433,14926730804,Maria Fernanda Vieira,Dipirona,MNO345,4,2025-05-12
19434,43695802189,Srta. Emilly Freitas,Amoxicilina,GHI789,1,2025-05-05
19435,93062147822,Levi Ribeiro,Losartana,GHI789,3,2025-05-04
19436,79450268185,Sra. Isadora Cardoso,Losartana,GHI789,4,2025-05-17
19437,24391608570,Fernanda Novaes,Ibuprofeno,JKL012,3,2025-04-25
19438,14286039722,Vitor Jesus,Losartana,JKL012,3,2025-05-18
19439,17345268071,Rebeca das Neves,Losartana,JKL012,1,2025-05-15
19440,89613042598,Manuela Viana,Amoxicilina,GHI789,2,2025-05-13
19441,83562410905,Igor Cunha,Dipirona,ABC123,4,2025-05-19
19442,67412039822,Juan Barbosa,Losartana,MNO345,5,2025-05-11
19443,65103729407,Rodrigo Aragão,Dipirona,JKL012,5,2025-04-27
19444,50327491680,Luiz Miguel da Costa,Dipirona,MNO345,2,2025-04-25
19445,53076928465,Sra. Letícia Costela,Paracetamol,JKL012,2,2025-05-04
19446,87321694500,Anthony Ribeiro,Amoxicilina,MNO345,4,2025-05-21
19447,19468072304,Natália Dias,Ibuprofeno,ABC123,2,2025-05-17
19448,16745038900,Renan Pereira,Losartana,INV,-1,2025-05-02
19449,82140657390,Levi Ribeiro,Dipirona,MNO345,4,2025-05-01
19450,87436190539,Dr. João Vitor Silva,Paracetamol,GHI789,4,2025-05-16
19451,86715294364,Joaquim Carvalho,Dipirona,GHI789,5,2025-04-28
19452,18940576276,Larissa Sales,Ibuprofeno,GHI789,1,2025-05-08
19453,26709185494,Sophia Freitas,Dipirona,ABC123,5,2025-05-03
19454,80954162749,Laura Cavalcanti,Dipirona,GHI789,2,2025-05-01
19455,10623498570,Esther Nascimento,Dipirona,MNO345,2,2025-05-21
19456,36128940722,Bruna Martins,Ibuprofeno,ABC123,4,2025-05-02
19457,67340192840,Luiz Fernando Barros,Losartana,MNO345,2,2025-05-21
19458,64029751849,Brenda Cunha,Amoxicilina,JKL012,3,2025-04-20
19459,35629104799,Emanuel Correia,Dipirona,GHI789,1,2025-05-13
19460,5918276386,Agatha Ferreira,Ibuprofeno,GHI789,3,2025-05-10
19461,1874265976,Luiz Henrique Jesus,Dipirona,JKL012,5,2025-05-06
19462,27358046900,Guilherme Araújo,Losartana,ABC123,2,2025-05-10
19463,2861593415,Lara Costa,Paracetamol,DEF456,2,2025-05-11
19464,2475361999,Maria da Cruz,Dipirona,GHI789,4,2025-05-12
19465,82439016713,Theo Nascimento,Paracetamol,GHI789,2,2025-04-22
19466,80423591606,Srta. Raquel da Mata,Amoxicilina,GHI789,4,2025-04-24
19467,18079356475,Daniela Fogaça,Losartana,JKL012,5,2025-05-14
19468,91250386489,Davi Lucas Freitas,Ibuprofeno,DEF456,3,2025-05-06
19469,94360712561,Dr. Guilherme Freitas,Dipirona,GHI789,5,2025-05-18
19470,7891234523,Luiz Otávio Monteiro,Ibuprofeno,DEF456,5,2025-04-26
19471,67423589128,Srta. Ana Fernandes,Amoxicilina,JKL012,2,2025-05-15
19472,47319628031,Davi Lucas Mendes,Paracetamol,JKL012,3,2025-04-23
19473,7286935429,Marina Campos,Paracetamol,DEF456,2,2025-05-07
19474,56830147948,Alana Ferreira,Ibuprofeno,GHI789,3,2025-04-30
19475,70845136984,Sra. Mariana Mendes,Amoxicilina,ABC123,2,2025-05-03
19476,46019358224,Maitê Jesus,Amoxicilina,ABC123,4,2025-04-25
19477,58427196300,Dr. João Miguel Rezende,Paracetamol,JKL012,4,2025-05-21
19478,34197562837,Rafael Fogaça,Paracetamol,ABC123,5,2025-04-21
19479,69341075866,Sr. Kevin da Luz,Amoxicilina,ABC123,3,2025-05-02
19480,6129485794,Lara Duarte,Losartana,MNO345,1,2025-05-07
19481,61348052970,Vinicius da Rocha,Losartana,GHI789,5,2025-05-13
19482,21490753850,Ryan Lopes,Amoxicilina,DEF456,2,2025-04-28
19483,75410698258,Heitor da Luz,Ibuprofeno,DEF456,4,2025-04-23
19484,62879501377,Julia Duarte,Losartana,DEF456,1,2025-05-02
19485,89105762359,Beatriz Correia,Paracetamol,DEF456,2,2025-05-15
19486,80361592795,Juliana da Paz,Paracetamol,MNO345,1,2025-05-15
19487,29471035805,Sra. Emilly Vieira,Dipirona,ABC123,2,2025-04-23
19488,24358706126,Theo Teixeira,Dipirona,ABC123,2,2025-05-05
19489,70356419207,João Ferreira,Losartana,MNO345,5,2025-05-08
19490,51904682324,Rebeca da Luz,Dipirona,ABC123,2,2025-04-22
19491,46217950820,Maria Vitória Carvalho,Paracetamol,JKL012,5,2025-05-03
19492,13490758684,Heloísa Cunha,Losartana,JKL012,2,2025-05-21
19493,39850621451,Clarice Cunha,Paracetamol,ABC123,3,2025-05-09
19494,34159268005,Luana Freitas,Dipirona,DEF456,5,2025-04-25
19495,85961237095,Maysa Farias,Dipirona,GHI789,3,2025-05-21
19496,64201753808,Sabrina Vieira,Ibuprofeno,GHI789,4,2025-05-17
19497,5798261395,Emanuelly Alves,Paracetamol,ABC123,3,2025-05-16
19498,123456789,Luiz Fernando Cardoso,Ibuprofeno,INV,-1,2025-05-20
19499,7943615875,Maria Clara Ramos,Ibuprofeno,JKL012,5,2025-05-19
19500,68109375286,Vicente Pires,Dipirona,DEF456,5,2025-04-21
19501,8753169484,Pietra Barbosa,Ibuprofeno,DEF456,1,2025-05-09
19502,80321976568,Sra. Alana Peixoto,Amoxicilina,DEF456,4,2025-04-28
19503,53806174920,Clarice Novaes,Losartana,GHI789,5,2025-05-11
19504,15780649294,Miguel Gonçalves,Amoxicilina,DEF456,2,2025-04-21
19505,24869135728,Sra. Clarice Costela,Amoxicilina,MNO345,4,2025-04-23
19506,59084763157,Gabriela Cunha,Amoxicilina,JKL012,1,2025-05-04
19507,29160578467,Dr. João Guilherme Campos,Amoxicilina,DEF456,2,2025-05-10
19508,68702931559,Isabelly Moraes,Ibuprofeno,JKL012,3,2025-05-10
19509,65218743909,Sr. Vitor Moreira,Losartana,MNO345,4,2025-05-11
19510,87052391414,Nicole Lopes,Paracetamol,JKL012,2,2025-05-14
19511,31576249034,Dra. Maria Sophia Martins,Dipirona,ABC123,2,2025-04-28
19512,65301742817,Luiz Felipe Aragão,Ibuprofeno,GHI789,4,2025-04-22
19513,72586439155,Joana da Mota,Paracetamol,DEF456,2,2025-05-10
19514,56903142770,Isadora Barbosa,Ibuprofeno,JKL012,3,2025-05-03
19515,74890136584,Arthur Santos,Amoxicilina,MNO345,4,2025-04-26
